datetime,open,high,low,close,volume
2022-12-23,236.11,238.87,233.94279,238.73,21206982
2022-12-22,241.255,241.99001,233.87,238.19,28623956
2022-12-21,241.69,245.61501,240.11,244.42999,23671648
2022-12-20,239.39999,242.91,238.42,241.8,25082492
2022-12-19,244.86,245.21001,238.71001,240.45,29629670
2022-12-16,248.55,249.84,243.50999,244.69,86101992
2022-12-15,253.72,254.2,247.34,249.00999,35488720
2022-12-14,257.13,262.58801,254.31,257.22,35410932
2022-12-13,261.69,263.91501,253.07001,256.92001,42119544
2022-12-12,247.44501,252.53999,247.17,252.50999,30429440
2022-12-09,244.69501,248.31,244.16,245.42,20609744
2022-12-08,244.84,248.74001,243.06,247.39999,22550374
2022-12-07,244.83,246.16,242.205,244.37,20434052
2022-12-06,250.82001,251.86,243.78,245.12,22434632
2022-12-05,252.00999,253.819,248.06,250.2,22562508
2022-12-02,249.82001,256.06,249.69,255.02,21528520
2022-12-01,253.87,256.12,250.9156,254.69,26041524
2022-11-30,240.57001,255.33,239.86,255.14,47594240
2022-11-29,241.39999,242.78999,238.21001,240.33,17956312
2022-11-28,246.08,246.64999,240.8,241.75999,24810272
2022-11-25,247.31,248.7,246.73,247.49001,9200772
2022-11-23,245.105,248.28,244.27,247.58,19508462
2022-11-22,243.59,245.31,240.71001,245.03,19665700
2022-11-21,241.42999,244.67,241.19,242.05,26394700
2022-11-18,243.50999,243.74001,239.03,241.22,27613524
2022-11-17,237.78,243.25,237.63,241.67999,23123544
2022-11-16,242.78999,243.8,240.42,241.73,24093272
2022-11-15,245.66,247.0,240.03,241.97,31390116
2022-11-14,241.985,243.91,239.21001,241.55,31123340
2022-11-11,242.99001,247.99001,241.92999,247.11,34620248
2022-11-10,235.42999,243.33,235.0,242.98,46268020
2022-11-09,227.37,228.63271,224.33,224.50999,27852910
2022-11-08,228.7,231.64999,225.84,228.87,28192548
2022-11-07,221.99001,228.41,221.28,227.87,33497980
2022-11-04,217.55,221.59,213.431,221.39,36789064
2022-11-03,220.09,220.41,213.98,214.25,36633920
2022-11-02,229.46001,231.3,220.03999,220.10001,38407008
2022-11-01,234.60001,235.74001,227.325,228.17,30592272
2022-10-31,233.75999,234.92,231.14999,232.13,28357264
2022-10-28,226.24001,236.60001,226.05,235.87,40647724
2022-10-27,231.03999,233.69,225.78,226.75,40424644
2022-10-26,231.17,238.3,230.06,231.32001,82684848
2022-10-25,247.25999,251.03999,245.83,250.66,34775504
2022-10-24,243.75999,247.84,241.295,247.25,24911212
2022-10-21,234.74001,243.0,234.5,242.12,26299732
2022-10-20,235.77,241.31,234.87,236.14999,21811016
2022-10-19,237.03999,239.61,234.28999,236.48,19985698
2022-10-18,243.24001,243.92999,235.37,238.5,26329592
2022-10-17,235.82001,238.96001,235.13499,237.53,28142268
2022-10-14,235.53999,237.24001,228.34,228.56,30198588
2022-10-13,219.85001,236.10001,219.13,234.24001,42551816
2022-10-12,225.39999,227.86,223.96001,225.75,21903936
2022-10-11,227.62,229.06,224.11,225.41,30473954
2022-10-10,233.05,234.55901,226.73,229.25,29743608
2022-10-07,240.90199,241.32001,233.17,234.24001,37769600
2022-10-06,247.92999,250.34,246.08,246.78999,20239886
2022-10-05,245.99001,250.58,244.10001,249.2,20347136
2022-10-04,245.09,250.36,244.97501,248.88,34888416
2022-10-03,235.41,241.61,234.66,240.74001,28880356
2022-09-30,238.28999,240.53999,232.73,232.89999,35694832
2022-09-29,238.89,239.95,234.41,237.5,27484232
2022-09-28,236.81,242.33,234.73,241.07001,29029680
2022-09-27,239.98,241.8,234.5,236.41,27018732
2022-09-26,237.045,241.45,236.89999,237.45,27694190
2022-09-23,239.53999,241.13,235.2,237.92,34176048
2022-09-22,237.87041,243.86,237.57001,240.98,31061162
2022-09-21,244.27,247.66,238.89999,238.95,28625556
2022-09-20,242.065,243.50999,239.64,242.45,26660300
2022-09-19,242.465,245.14,240.85001,244.52,26826932
2022-09-16,244.25999,245.3,242.0627,244.74001,39791768
2022-09-15,249.77,251.39999,244.02,245.38,31530948
2022-09-14,253.53,254.23,249.86,252.22,23912954
2022-09-13,258.84,260.39999,251.59,251.99001,33353318
2022-09-12,265.78,267.45001,265.16,266.64999,18747690
2022-09-09,260.5,265.23001,260.29001,264.45999,22093190
2022-09-08,257.51001,260.42999,254.78999,258.51999,20319912
2022-09-07,254.7,258.82999,253.22,258.09,24126700
2022-09-06,256.20001,257.82999,251.94,253.25,21328242
2022-09-02,261.69501,264.73999,254.47,256.06,22855380
2022-09-01,258.87,260.89001,255.41,260.39999,23263432
2022-08-31,265.39001,267.10999,261.32999,261.47,24791834
2022-08-30,266.67001,267.04999,260.66,262.97,22767072
2022-08-29,265.85001,267.39999,263.85001,265.23001,20338544
2022-08-26,279.07999,280.34,267.98001,268.09,27549308
2022-08-25,277.32999,279.01999,274.51999,278.85001,16583407
2022-08-24,275.41,277.23001,275.10999,275.79001,18137020
2022-08-23,276.44,278.85999,275.39999,276.44,17527408
2022-08-22,282.07999,282.45999,277.22,277.75,25061070
2022-08-19,288.89999,289.25,285.56,286.14999,20570032
2022-08-18,290.189,291.91,289.07999,290.17001,17186192
2022-08-17,289.73999,293.35001,289.47,291.32001,18253358
2022-08-16,291.98999,294.04001,290.42001,292.70999,18102882
2022-08-15,291.0,294.17999,290.10999,293.47,18085654
2022-08-12,288.48001,291.91,286.94,291.91,22619676
2022-08-11,290.85001,291.20999,286.51001,287.01999,20065938
2022-08-10,288.17001,289.81,286.94,289.16,24687844
2022-08-09,279.64001,283.07999,277.60999,282.29999,23405238
2022-08-08,284.04999,285.92001,279.32001,280.32001,18757818
2022-08-05,279.14999,283.64999,278.67999,282.91,16774606
2022-08-04,281.79999,283.79999,280.16769,283.64999,18098668
2022-08-03,276.76001,283.5,276.60999,282.47,23518874
2022-08-02,276.0,277.89001,272.38,274.82001,22754184
2022-08-01,277.82001,281.28,275.84,278.01001,21539580
2022-07-29,277.70001,282.0,276.63,280.73999,32152752
2022-07-28,269.75,277.84,267.87,276.41,33459328
2022-07-27,261.16,270.04999,258.85001,268.73999,45994048
2022-07-26,259.85999,259.88,249.57001,251.89999,39347956
2022-07-25,260.995,261.5,256.81,258.82999,21055998
2022-07-22,265.23999,265.32999,259.07001,260.35999,21881290
2022-07-21,259.79001,264.89001,257.03,264.84,22404676
2022-07-20,259.89999,264.87,258.91,262.26999,22788282
2022-07-19,257.57501,259.72,253.67999,259.53,25012562
2022-07-18,259.75,260.84,253.3,254.25,20975034
2022-07-15,255.72,260.3699,254.77271,256.72,29774050
2022-07-14,250.57001,255.13741,245.94,254.08,25102824
2022-07-13,250.19,253.55,248.11,252.72,29497424
2022-07-12,265.88,265.94,252.03999,253.67,35868448
2022-07-11,265.64999,266.53,262.17999,264.51001,19519108
2022-07-08,264.79001,268.10001,263.285,267.66,19658752
2022-07-07,265.12,269.05499,265.01999,268.39999,20859874
2022-07-06,263.75,267.98999,262.39999,266.20999,23824420
2022-07-05,256.16,262.98001,254.74001,262.85001,22971634
2022-07-01,256.39001,259.76999,254.61,259.57999,22837692
2022-06-30,257.04999,259.53,252.89999,256.82999,31730868
2022-06-29,257.59,261.97,255.75999,260.26001,20069840
2022-06-28,263.98001,266.91,256.32001,256.48001,27380248
2022-06-27,268.20499,268.29999,263.28,264.89001,24615114
2022-06-24,261.80801,267.98001,261.72,267.70001,33923232
2022-06-23,255.57001,259.37,253.63,258.85999,25861448
2022-06-22,251.89,257.17001,250.37,253.13,25961216
2022-06-21,250.255,254.75,249.50999,253.74001,29928296
2022-06-17,244.7,250.5,244.03,247.64999,43084780
2022-06-16,245.98,247.4174,243.02,244.97,33169160
2022-06-15,248.31,255.3,246.42,251.75999,33111728
2022-06-14,243.86,245.74001,241.50999,244.49001,28651488
2022-06-13,245.11,249.0242,241.53,242.25999,46135788
2022-06-10,260.57999,260.57999,252.53,252.99001,31445840
2022-06-09,267.78,272.7081,264.63,264.79001,26439728
2022-06-08,271.70999,273.0,269.60999,270.41,17372340
2022-06-07,266.63501,273.13,265.94,272.5,22860676
2022-06-06,272.06,274.17999,267.22,268.75,22400342
2022-06-03,270.31,273.45001,268.41,270.01999,28058958
2022-06-02,264.45001,274.64999,261.60001,274.57999,44008208
2022-06-01,275.19501,277.69,270.04001,272.42001,25292174
2022-05-31,272.53,274.76999,268.92999,271.87,37827696
2022-05-27,268.48001,273.34,267.56,273.23999,26910806
2022-05-26,262.26999,267.10999,261.42941,265.89999,25002104
2022-05-25,258.14001,264.57999,257.125,262.51999,28547948
2022-05-24,257.89001,261.32999,253.5,259.62,29043904
2022-05-23,255.49001,261.5,253.42999,260.64999,33175380
2022-05-20,257.23999,258.54001,246.44,252.56,39199280
2022-05-19,253.89999,257.67001,251.88,253.14,32692286
2022-05-18,263.0,263.60001,252.77,254.08,31355984
2022-05-17,266.10999,268.32999,262.45999,266.82001,28828800
2022-05-16,259.95499,265.82001,255.78,261.5,32550932
2022-05-13,257.35001,263.04001,255.35001,261.12,34925092
2022-05-12,257.69,259.88,250.02,255.35001,51033800
2022-05-11,265.67999,271.35999,259.29999,260.54999,48975896
2022-05-10,271.69,273.75,265.07001,269.5,39336424
2022-05-09,270.06,272.35999,263.32001,264.57999,47725952
2022-05-06,274.80499,279.25,271.26999,274.73001,37780320
2022-05-05,285.54001,286.35001,274.34,277.35001,43260384
2022-05-04,282.59,290.88,276.73001,289.98001,33599320
2022-05-03,283.95999,284.13,280.14999,281.78,25978604
2022-05-02,277.70999,284.94,276.22,284.47,35151104
2022-04-29,288.60999,289.88,276.5,277.51999,37073924
2022-04-28,285.185,290.98001,281.45621,289.63,33646568
2022-04-27,282.10001,290.97,279.16,283.22,63477696
2022-04-26,277.5,278.35989,270.0,270.22,46518444
2022-04-25,273.29001,281.10999,270.76999,280.72,35678852
2022-04-22,281.67999,283.20001,273.38,274.03,29405798
2022-04-21,288.57999,293.29999,280.06,280.81,29454588
2022-04-20,289.39999,289.70001,285.37021,286.35999,22906668
2022-04-19,279.38,286.17001,278.41,285.29999,22297720
2022-04-18,278.91,282.45999,278.34,280.51999,20778000
2022-04-14,288.09,288.30499,279.32001,279.82999,28221608
2022-04-13,282.73001,288.57999,281.29999,287.62,21907176
2022-04-12,289.23499,290.73901,280.48999,282.06,30966720
2022-04-11,291.79001,292.60999,285.0,285.26001,34569264
2022-04-08,300.44,301.12,296.28,296.97,24361916
2022-04-07,296.66,303.64999,296.35001,301.37,31411156
2022-04-06,305.19,307.0,296.70999,299.5,40110372
2022-04-05,313.26999,314.86499,309.87,310.88,23156720
2022-04-04,310.09,315.10999,309.70999,314.97,24335868
2022-04-01,309.37,310.13,305.54001,309.42001,27110528
2022-03-31,313.89999,315.14001,307.89001,308.31,33422070
2022-03-30,313.76001,315.95001,311.57999,313.85999,28163556
2022-03-29,313.91,315.82001,309.04999,315.41,30393404
2022-03-28,304.32999,310.79999,304.32999,310.70001,29578188
2022-03-25,305.23001,305.5,299.28549,303.67999,22566452
2022-03-24,299.14001,304.20001,298.315,304.10001,24484456
2022-03-23,300.51001,303.23001,297.72009,299.48999,25715376
2022-03-22,299.79999,305.0,298.76999,304.06,27599688
2022-03-21,298.89001,300.14001,294.89999,299.16,28351244
2022-03-18,295.37,301.0,292.73001,300.42999,43390624
2022-03-17,293.29001,295.60999,289.37,295.22,30816632
2022-03-16,289.10999,294.57001,283.20001,294.39001,37826328
2022-03-15,280.35001,287.82001,278.72501,287.14999,34245084
2022-03-14,280.34,285.3992,275.82001,276.44,30660748
2022-03-11,287.95999,289.51001,279.42999,280.07001,27209330
2022-03-10,283.01999,286.60001,280.57999,285.59,30628012
2022-03-09,283.44,289.60001,280.78,288.5,35204480
2022-03-08,277.79999,283.95999,270.0,275.85001,48159476
2022-03-07,288.53,289.69,278.53,278.91,43157176
2022-03-04,294.29001,295.66,287.16501,289.85999,32369656
2022-03-03,302.89001,303.13,294.04999,295.92001,27314468
2022-03-02,295.35999,301.47,293.698,300.19,31873008
2022-03-01,296.39999,299.97,292.14999,294.95001,31217778
2022-02-28,294.31,299.14001,293.0,298.79001,34627456
2022-02-25,295.14001,297.63,291.655,297.31,32546720
2022-02-24,272.51001,295.16,271.51999,294.59,56989688
2022-02-23,290.17999,291.70001,280.10001,280.26999,37811168
2022-02-22,285.0,291.54001,284.5,287.72,41736116
2022-02-18,293.04999,293.85999,286.30499,287.92999,34264008
2022-02-17,296.35999,296.79999,290.0,290.73001,32461580
2022-02-16,298.36499,300.87,293.67999,299.5,29982120
2022-02-15,300.008,300.79999,297.01999,300.47,27379488
2022-02-14,293.76999,296.76001,291.35001,295.0,36359488
2022-02-11,303.19,304.29001,294.22,295.04001,39175620
2022-02-10,304.04001,309.12,300.70001,302.38,45386200
2022-02-09,309.86499,311.92999,307.39001,311.20999,31284672
2022-02-08,301.25,305.561,299.95001,304.56,32421188
2022-02-07,306.17001,307.84,299.89999,300.95001,28533286
2022-02-04,300.20999,308.79999,299.97,305.94,35096488
2022-02-03,309.48999,311.23001,299.95999,301.25,43729972
2022-02-02,309.63,315.12,308.88,313.45999,36635988
2022-02-01,310.41,310.63,305.1293,308.76001,40950396
2022-01-31,308.95001,312.38,306.37,310.98001,46444536
2022-01-28,300.23001,308.48001,294.45001,308.26001,49743696
2022-01-27,302.66,307.29999,297.92999,299.84,53481316
2022-01-26,307.98499,308.5,293.03,296.70999,90428856
2022-01-25,291.51999,294.98999,285.17001,288.48999,72848640
2022-01-24,292.20001,297.10999,276.04999,296.37,86035392
2022-01-21,302.685,304.10999,295.60999,296.03,57984404
2022-01-20,309.07001,311.64941,301.14001,301.60001,35380676
2022-01-19,306.29001,313.9093,302.70001,303.32999,45933856
2022-01-18,304.07001,309.79999,301.73999,302.64999,42434112
2022-01-14,304.25,310.82001,303.75,310.20001,39846416
2022-01-13,320.46579,320.88,304.0,304.79999,45365980
2022-01-12,319.67001,323.41,317.07999,318.26999,34372216
2022-01-11,313.38,316.60999,309.89001,314.98001,29386774
2022-01-10,309.48499,314.72,304.69,314.26999,44289468
2022-01-07,314.14999,316.5,310.09,314.04001,32720018
2022-01-06,313.14999,318.70001,311.48999,313.88,39646148
2022-01-05,325.85999,326.07001,315.98001,316.38,40054328
2022-01-04,334.82999,335.20001,326.12,329.01001,32674306
2022-01-03,335.35001,338.0,329.78,334.75,28918012
2021-12-31,338.51001,339.35501,335.85001,336.32001,18000796
2021-12-30,341.91,343.13,338.82001,339.32001,15994471
2021-12-29,341.29999,344.29999,339.67999,341.95001,15041956
2021-12-28,343.14999,343.81,340.32001,341.25,15661467
2021-12-27,335.45999,342.48001,335.42999,342.45001,19947028
2021-12-23,332.75,336.39001,332.73001,334.69,19617848
2021-12-22,328.29999,333.60501,325.75,333.20001,24831492
2021-12-21,323.29001,327.73001,319.79999,327.29001,24740596
2021-12-20,320.04999,322.79999,317.57001,319.91,28326532
2021-12-17,320.88,324.92001,317.25,323.79999,47983712
2021-12-16,335.70999,336.76001,323.01999,324.89999,35034832
2021-12-15,328.60999,335.19,324.5,334.64999,35381120
2021-12-14,333.22,334.64001,324.10999,328.34,44438700
2021-12-13,340.67999,343.79001,339.07999,339.39999,28899432
2021-12-10,334.98001,343.0,334.79001,342.54001,38095696
2021-12-09,334.41,336.48901,332.12,333.10001,22214158
2021-12-08,335.31,335.5,330.79999,334.97,24760988
2021-12-07,331.64001,335.79999,330.10001,334.92001,31021936
2021-12-06,323.95001,327.45001,319.23001,326.19,30032556
2021-12-03,331.98999,332.70001,318.03,323.01001,41779280
2021-12-02,330.29999,333.48999,327.8028,329.48999,30765980
2021-12-01,335.13,339.28,329.39001,330.07999,33401146
2021-11-30,335.32001,337.78,328.98999,330.59,42885608
2021-11-29,334.94,339.03,334.73999,336.63,28563480
2021-11-26,334.35001,337.92999,328.12,329.67999,24217242
2021-11-24,336.28,338.16,333.91101,337.91,21661308
2021-11-23,337.04999,339.45001,333.56,337.67999,30427564
2021-11-22,344.62,349.67001,339.54999,339.82999,31031112
2021-11-19,342.64001,345.10001,342.20001,343.10999,21963404
2021-11-18,338.17999,342.45001,337.12,341.26999,22463532
2021-11-17,338.94,342.19,338.0,339.12,19053380
2021-11-16,335.67999,340.67001,335.51001,339.51001,20886832
2021-11-15,337.54001,337.88,334.034,336.07001,16723009
2021-11-12,333.92001,337.23001,333.79001,336.72,23831048
2021-11-11,331.25,333.7746,330.51001,332.42999,16849844
2021-11-10,334.57001,334.63031,329.92001,330.79999,25500938
2021-11-09,337.10709,338.72,334.53,335.95001,21307370
2021-11-08,337.29999,337.64999,334.44,336.98999,20897000
2021-11-05,338.51001,338.79001,334.42169,336.06,22570098
2021-11-04,332.89001,336.54001,329.51001,336.44,23992202
2021-11-03,333.89999,334.89999,330.64999,334.0,21500082
2021-11-02,330.31,333.45001,330.0,333.13,26487108
2021-11-01,331.35501,331.48999,326.37,329.37,27073182
2021-10-29,324.13,332.0,323.89999,331.62,34765984
2021-10-28,324.32501,324.87,321.36011,324.35001,26297944
2021-10-27,316.0,326.09729,316.0,323.17001,52588688
2021-10-26,311.0,312.39499,308.59671,310.10999,28107348
2021-10-25,309.35999,309.39999,306.45999,308.13,17554468
2021-10-22,310.39999,311.09,307.79999,309.16,17449332
2021-10-21,307.1702,311.01999,306.35999,310.76001,16918100
2021-10-20,309.20999,309.70001,306.10999,307.41,16537069
2021-10-19,308.34799,309.29999,307.22,308.23001,17682140
2021-10-18,303.57001,308.20999,302.69,307.29001,22729296
2021-10-15,302.34,304.45001,300.5191,304.20999,25384804
2021-10-14,299.20999,303.26999,297.82999,302.75,27262902
2021-10-13,294.91,297.28,293.48999,296.31,23424024
2021-10-12,295.34,295.44,292.35001,292.88,17974144
2021-10-11,292.92001,297.97,292.745,294.23001,19298634
2021-10-08,296.21899,296.6409,293.76001,294.85001,17685700
2021-10-07,295.17499,296.64001,293.92001,294.85001,20430472
2021-10-06,285.78,293.63,285.50931,293.10999,28002560
2021-10-05,284.04639,290.39801,284.04639,288.76001,24993024
2021-10-04,287.39999,287.75,280.25,283.10999,31350748
2021-10-01,282.1217,289.98001,281.29001,289.10001,30086280
2021-09-30,285.70999,287.82999,281.62,281.92001,32343636
2021-09-29,285.10001,286.76999,283.01001,284.0,26353696
2021-09-28,289.79501,290.78,282.75,283.51999,43186236
2021-09-27,296.14001,296.47,292.94489,294.17001,23571742
2021-09-24,298.23001,299.79999,296.92999,299.35001,14998978
2021-09-23,298.845,300.89999,297.53391,299.56,18604600
2021-09-22,296.72501,300.22,294.51001,298.57999,26626342
2021-09-21,295.69,297.54001,294.07001,294.79999,22364104
2021-09-20,296.32999,298.72,289.51999,294.29999,38278660
2021-09-17,304.17001,304.5,299.53,299.87,41372456
2021-09-16,303.76001,305.31,300.76001,305.22,19550816
2021-09-15,303.26001,305.32001,301.82001,304.82001,28356304
2021-09-14,299.56,301.39001,298.10001,299.79001,21853432
2021-09-13,297.54999,298.54001,294.07999,296.98999,23652948
2021-09-10,298.41501,299.92001,295.38,295.70999,19633364
2021-09-09,300.82001,302.14001,297.0,297.25,19927000
2021-09-08,299.78,300.60999,297.46509,300.20999,15046819
2021-09-07,301.005,301.09,298.20001,300.17999,17184084
2021-09-03,300.98999,302.60001,300.26001,301.14001,14751610
2021-09-02,302.20001,303.3602,300.17999,301.14999,16290545
2021-09-01,302.86499,305.19,301.48999,301.82999,18983826
2021-08-31,304.42001,304.5,301.5,301.88,26285338
2021-08-30,301.11499,304.22,301.06,303.59,16348072
2021-08-27,298.987,300.87,296.82999,299.72,22605726
2021-08-26,300.98999,302.42899,298.95001,299.09,17666084
2021-08-25,304.29999,304.59,300.42001,302.01001,20006056
2021-08-24,305.01999,305.64999,302.00351,302.62,18175774
2021-08-23,303.245,305.39999,301.85001,304.64999,22830156
2021-08-20,299.72,305.84,298.06,304.35999,40817648
2021-08-19,288.69351,297.47,288.64001,296.76999,29850460
2021-08-18,292.04001,294.82001,290.26999,290.73001,21812984
2021-08-17,292.39001,293.42999,291.07999,293.07999,20075250
2021-08-16,293.19,294.82001,290.01999,294.60001,22516028
2021-08-13,289.48001,292.89999,289.29999,292.85001,18249046
2021-08-12,286.63,289.97,286.34,289.81,14570391
2021-08-11,287.20999,288.66,285.85999,286.95001,13955934
2021-08-10,288.79999,289.25,285.20001,286.44,18616578
2021-08-09,289.75,291.54999,287.81,288.32999,16117629
2021-08-06,288.505,289.5,287.62381,289.45999,16589336
2021-08-05,286.88,289.63,286.10001,289.51999,13900167
2021-08-04,286.22,287.58829,284.64999,286.51001,16191301
2021-08-03,285.42001,287.23001,284.0,287.12,17879048
2021-08-02,286.35999,286.77499,283.73999,284.82001,16267357
2021-07-30,285.17001,286.66,283.91,284.91,20944846
2021-07-29,286.23499,288.61801,286.07999,286.5,18168294
2021-07-28,288.98999,290.14999,283.83029,286.22,33566852
2021-07-27,289.42999,289.57501,282.95001,286.54001,33604072
2021-07-26,289.0,289.69,286.642,289.04999,23176072
2021-07-23,287.37,289.98999,286.5,289.67001,22768072
2021-07-22,283.84,286.42001,283.42001,286.14001,23384060
2021-07-21,278.905,281.51999,277.29001,281.39999,24364320
2021-07-20,278.03,280.97,276.26001,279.32001,26259740
2021-07-19,278.9335,280.37,274.45001,277.01001,32935634
2021-07-16,282.07001,284.10001,279.45999,280.75,26186848
2021-07-15,282.0,282.51001,279.82999,281.03,22604228
2021-07-14,282.345,283.66,280.54999,282.51001,23113662
2021-07-13,277.51999,282.84769,277.39001,280.98001,26120128
2021-07-12,279.15701,279.76999,276.57999,277.32001,18931696
2021-07-09,275.72,278.04999,275.32001,277.94,23916664
2021-07-08,276.89999,278.73001,274.87,277.42001,24618592
2021-07-07,279.39999,280.69449,277.14999,279.92999,23260032
2021-07-06,278.03,279.36981,274.29999,277.66,31565560
2021-07-02,272.82001,278.0,272.5,277.64999,26474408
2021-07-01,269.60999,271.84,269.60001,271.60001,16725323
2021-06-30,270.69,271.3598,269.60431,270.89999,21656456
2021-06-29,268.86499,271.64999,267.98001,271.39999,19937812
2021-06-28,266.185,268.89999,265.91,268.72,19590024
2021-06-25,266.23001,267.25,264.76001,265.01999,25611112
2021-06-24,266.16,267.85001,265.47,266.69,21446868
2021-06-23,265.98999,266.82999,264.42999,265.27499,19518680
2021-06-22,262.72,265.79001,262.39999,265.51001,24694090
2021-06-21,259.82001,263.51999,257.92001,262.63,26696120
2021-06-18,259.63,262.29999,258.75,259.42999,37202216
2021-06-17,256.065,261.75,256.01001,260.89999,27565536
2021-06-16,259.39999,260.57999,254.42,257.38,27219956
2021-06-15,259.77499,259.98999,257.67999,258.35999,18038932
2021-06-14,257.89999,259.95001,256.79999,259.89001,19150508
2021-06-11,257.98499,258.48679,256.60999,257.89001,18999732
2021-06-10,254.28999,257.45999,253.67,257.23999,24563620
2021-06-09,253.81,255.53,253.21001,253.59,17937634
2021-06-08,255.16,256.01001,252.50999,252.57001,22454998
2021-06-07,249.98,254.09,249.81,253.81,23079168
2021-06-04,247.75999,251.64999,247.50999,250.78999,25281094
2021-06-03,245.22,246.34,243.0,245.71001,25307712
2021-06-02,248.125,249.27,245.84,247.3,19406704
2021-06-01,251.23,251.28999,246.96001,247.39999,23213310
2021-05-28,250.995,252.08,249.56,249.67999,18274942
2021-05-27,251.17,251.48,249.25,249.31,24426244
2021-05-26,251.42999,252.94,250.75,251.49001,17771600
2021-05-25,251.769,252.75,250.82001,251.72,17704304
2021-05-24,247.785,251.16,247.50999,250.78,21411548
2021-05-21,247.565,248.33,244.74001,245.17,21863058
2021-05-20,243.96001,247.95,243.86,246.48,21800716
2021-05-19,239.31,243.23,238.60001,243.12,25739808
2021-05-18,246.27,246.41,242.89999,243.08,20167976
2021-05-17,246.55,246.59,243.52,245.17999,24970168
2021-05-14,245.575,249.17999,245.49001,248.14999,23901080
2021-05-13,241.8,245.60001,241.42,243.03,29624298
2021-05-12,242.16499,244.38,238.07001,239.0,36684368
2021-05-11,244.55,246.60001,242.57001,246.23,33641588
2021-05-10,250.87,251.73,247.12,247.17999,29299890
2021-05-07,252.14999,254.3,251.17,252.46001,27032912
2021-05-06,246.45,249.86,244.69,249.73,26491084
2021-05-05,249.06,249.5,245.82001,246.47,21901324
2021-05-04,250.97,251.21001,245.75999,247.78999,32756052
2021-05-03,253.39999,254.35001,251.12,251.86,19626568
2021-04-30,249.74001,253.08,249.60001,252.17999,30945098
2021-04-29,255.46001,256.10001,249.0,252.50999,40589024
2021-04-28,256.078,256.53989,252.95,254.56,46903120
2021-04-27,261.58499,263.19,260.12,261.97,31014212
2021-04-26,261.66,262.435,260.17001,261.54999,19763346
2021-04-23,257.88,261.51001,257.26999,261.14999,21499286
2021-04-22,260.20999,261.78,255.64,257.17001,25606152
2021-04-21,258.94,260.67999,257.25,260.57999,24030384
2021-04-20,257.82001,260.20001,256.84,258.26001,19722876
2021-04-19,260.19,261.48001,257.82101,258.73999,23209260
2021-04-16,259.47,261.0,257.60141,260.73999,24878582
2021-04-15,257.931,259.92999,257.73001,259.5,25627480
2021-04-14,257.47501,258.82999,255.16,255.59,23070938
2021-04-13,257.25729,259.19,256.82999,258.48999,23837468
2021-04-12,254.71001,257.67001,254.62,255.91,27148668
2021-04-09,252.87,255.99001,252.44,255.85001,24326832
2021-04-08,252.77,254.13901,252.0,253.25,23625196
2021-04-07,247.81,250.92999,247.19,249.89999,22719836
2021-04-06,247.61,249.39999,246.88,247.86,22931924
2021-04-05,242.75999,249.96001,242.7,249.07001,36910608
2021-04-01,238.47,242.84,238.05009,242.35001,30337982
2021-03-31,232.91,239.10001,232.39,235.77,43623472
2021-03-30,233.52499,233.85001,231.10001,231.85001,24792012
2021-03-29,236.59,236.8,231.88,235.24001,25227456
2021-03-26,231.55,236.71001,231.55,236.48,25479852
2021-03-25,235.3,236.94,231.57001,232.34,34061852
2021-03-24,237.845,238.0,235.32001,235.46001,25620128
2021-03-23,237.485,241.05,237.07001,237.58,31638376
2021-03-22,230.27,236.89999,230.14,235.99001,30127004
2021-03-19,231.02,232.474,229.34959,230.35001,46430728
2021-03-18,232.56,234.19,230.33,230.72,34852252
2021-03-17,236.14999,238.55,233.23,237.03999,29562100
2021-03-16,236.28,240.05499,235.94,237.71001,28092196
2021-03-15,234.96001,235.185,231.81,234.81,26042668
2021-03-12,234.00999,235.82001,233.23,235.75,22653662
2021-03-11,234.96001,239.17,234.31,237.13,29907586
2021-03-10,237.0,237.0,232.03999,232.42,29746812
2021-03-09,232.88,235.3839,231.67,233.78,33080532
2021-03-08,231.37,233.36501,227.13,227.39,35267440
2021-03-05,229.51649,233.27,226.46001,231.60001,41872768
2021-03-04,226.735,232.49001,224.25999,226.73,44727784
2021-03-03,232.155,233.5799,227.25999,227.56,34029528
2021-03-02,237.00999,237.3,233.45,233.87,22812460
2021-03-01,235.89999,237.47,233.14999,236.94,25332836
2021-02-26,231.52499,235.37,229.53999,232.38,37819228
2021-02-25,232.08,234.58521,227.88,228.99001,39542236
2021-02-24,230.00999,235.2,229.0,234.55,26339746
2021-02-23,230.325,234.83,228.73,233.27,30228704
2021-02-22,237.42,237.92999,232.39999,234.50999,36446936
2021-02-19,243.75,243.86,240.17999,240.97,25262600
2021-02-18,241.8,243.92999,240.86,243.78999,16925564
2021-02-17,241.32001,244.31,240.94,244.2,21673108
2021-02-16,245.03,246.13,242.92,243.7,26728488
2021-02-12,243.9332,245.3,242.73,244.99001,16561079
2021-02-11,244.78,245.14999,242.14999,244.49001,15751059
2021-02-10,245.0,245.92,240.89,242.82001,22186706
2021-02-09,241.87,244.75999,241.38,243.77,23564952
2021-02-08,243.14999,243.67999,240.81,242.47,22211928
2021-02-05,242.23,243.28,240.42,242.2,18054752
2021-02-04,242.66,243.2399,240.37,242.00999,25296100
2021-02-03,239.57001,245.09,239.25999,243.0,27158104
